	OG	TSG
FAM126B	-0.968459709910119	-0.4774994703862653
RPP30_ENST00000277882	-0.9684093434967707	-0.47753029781720635
STRA13_ENST00000392359	-0.9684093434967707	-0.47753029781720635
ANO1_ENST00000355303	-0.9683974234190482	-0.4775375940250844
PPAPDC1B_ENST00000419686	-0.9683695573679075	-0.4775546512143928
NTF4	-0.968315047957747	-0.4775880193821033
GABRA2	-0.9683145005934323	-0.477588354468372
RHOD	-0.9683023236269243	-0.47759580905759413
SELL_ENST00000236147	-0.9682896434686412	-0.4776035718501801
MLX	-0.9682878514984814	-0.47760466890706527
OR10J1_ENST00000328408	-0.9682191321303212	-0.4776467417847214
IFFO1	-0.9681848988390481	-0.47766770258010344
NFE2	-0.9681666979124025	-0.47767884734625216
SREK1_ENST00000334121	-0.9681462260297518	-0.4776913830518452
CCDC155	-0.9679202146221548	-0.4778298058629265
HRH4	-0.9678638351285296	-0.47786434387629606
DCN	-0.9678360928122006	-0.47788133994034593
PTMS	-0.9678289590858692	-0.4778857104722738
PRG-3	-0.9678125500841822	-0.47789576376333975
MYH11_ENST00000396324	-0.9678052641093616	-0.47790022774149415
TIMELESS	-0.9677431646262624	-0.47793827704210473
PTPRA_ENST00000358719	-0.9677122755967599	-0.4779572046408753
RNASET2	-0.9676610805096569	-0.47798857708039827
ACADM_ENST00000420607	-0.9676610805096569	-0.47798857708039827
SLC11A2_ENST00000394904	-0.9676610805096569	-0.47798857708039827
NDEL1	-0.9676610805096569	-0.47798857708039827
LINS_ENST00000561308	-0.9676610805096569	-0.47798857708039827
C10orf128_ENST00000453436	-0.9676230894584062	-0.47801185973794336
C7orf61	-0.9675929265844571	-0.4780303459456287
SESN1	-0.9675810951925907	-0.47803759740896173
MYNN	-0.9675810951925907	-0.47803759740896173
OSBPL7	-0.9675686017863006	-0.47804525477132903
GPN1_ENST00000264718	-0.9675384345867947	-0.47806374525506135
MUT	-0.9674921249239126	-0.4780921317442643
LGALS4	-0.9674659079782989	-0.4781082029166456
STAT1	-0.9674196237669999	-0.4781365771233677
BCAN	-0.9673380744245857	-0.4781865755227643
FPGT	-0.9672795351967833	-0.4782224703360536
AAK1	-0.9672587189782728	-0.478235235145779
TMBIM1	-0.9672217276793099	-0.4782579198092018
RPL28_ENST00000558815	-0.967215381267467	-0.478261811839311
C1orf227	-0.9671594132910935	-0.47829613674670685
CHTF18_ENST00000455171	-0.967150961205855	-0.4783013206418207
DCTN2	-0.9670882682835639	-0.4783397741330832
TTC40_ENST00000435957	-0.9670862761707377	-0.4783409960842641
FEZ2	-0.9670601741365208	-0.47835700729306757
BTBD3	-0.9670445493537395	-0.47836659198975484
ZRANB1	-0.9670290002903024	-0.4783761304778667
MXD4	-0.9670069225850381	-0.4783896743367921
INPP5A_ENST00000451873	-0.9669702893520167	-0.47841214854028363
RNF220_ENST00000443020	-0.9669474037643705	-0.4784261893444588
RBMXL2	-0.9669390479385921	-0.4784313159539379
C5orf38	-0.9668287182434397	-0.4784990138020533
VCX2	-0.9668282475088817	-0.4784993026686675
C1orf222	-0.9667326863239436	-0.4785579484053237
SPINK14	-0.9667310639918357	-0.4785589441058512
ZNRD1	-0.9667310639918357	-0.4785589441058512
POLR3F	-0.9667290526351298	-0.478560178572453
CFHR1	-0.9666888039443977	-0.4785848819771711
EN2	-0.9666710605079449	-0.47859577286069577
UQCC	-0.96665658539724	-0.47860465788381706
ABCG2	-0.9665516204321425	-0.47866909304089894
GAN	-0.9664329792547589	-0.47874193679825544
AMY2B	-0.9662885662405944	-0.4788306228704776
PNPLA4	-0.9662654289618057	-0.47884483372176345
FLJ13855	-0.9662555449578085	-0.47885090461089974
TMEM158	-0.9662008132359038	-0.4788845233291091
PPP4C	-0.9661616076438323	-0.4789086070166617
F11R_ENST00000436182	-0.9660681850929014	-0.4789660019005832
PRPS1_ENST00000372419	-0.966049809814364	-0.47897729191723354
COL4A3BP_ENST00000380494	-0.9660412985965261	-0.47898252143668846
MARCH1	-0.9660312267501342	-0.4789887099408203
AZGP1	-0.9660312267501342	-0.4789887099408203
HYAL1	-0.9659554717310748	-0.4790352597700961
A2M	-0.9659516715046829	-0.47903759507741767
MGC15476	-0.9659077216233677	-0.4790646041093679
SEC14L5	-0.9658952116547701	-0.4790722923563434
CSTF2T	-0.9658774221754901	-0.479083225497756
KLC1_ENST00000334553	-0.9658292830027313	-0.47911281267051575
GLCCI1	-0.9658133508553524	-0.4791226053518877
SPSB2	-0.9657802931702996	-0.47914292503465067
HSPBP1	-0.9655317050195876	-0.4792957603328268
